subsidiary_name,subsidiary_id,Bezeichnung,Lieferant,Kategorie (CPV Hauptteil),Bieter,Summe,Aktualisiert
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",04.08.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",02.08.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",31.07.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",29.07.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",29.07.2023
ÖBB-Business Competence Center,8550,Enterprise Identity & Access Management (EIAM),IPG Information Process,48400000 Softwarepaket für Geschäftstransaktionen und persönliche Arbeitsabläufe,5,"62.826,00",26.07.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",26.07.2023
ÖBB-Business Competence Center,8550,Abruf aus AKÜ-Verträgen,Rahmenvereinbarung mit mehreren Unternehmen,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,0,"1,00",25.07.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",24.07.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",24.07.2023
ÖBB-Business Competence Center,8550,Abrufbestellung einer Rahmenvereinbarung,T-Systems Austria GesmbH,72300000 Datendienste,0,"51.816,19",22.07.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,72260000 Dienstleistungen in Verbindung mit Software,1,"1,00",22.07.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,72260000 Dienstleistungen in Verbindung mit Software,1,"1,00",22.07.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,72260000 Dienstleistungen in Verbindung mit Software,1,"1,00",22.07.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung über betriebswirtschaftliche Beratungsleistungen,Ernst & Young Parthenon,79410000 Unternehmens- und Managementberatung,4,"51.375,00",22.07.2023
ÖBB-Business Competence Center,8550,Die Österreichische Bundesbahnen-Holding Aktiengesellschaft sowie die,Capgemini Consulting Österreich AG,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"143.000,00",22.07.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,SoftwareONE Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"264.960,00",17.07.2023
ÖBB-Business Competence Center,8550,Program for Excellence,Kienbaum Consultants International GmbH Standort München,80511000 Ausbildung des Personals,4,"124.096,00",17.07.2023
ÖBB-Business Competence Center,8550,Program for Excellence,BRAINS AND GAMES Unternehmensberatung Andreas Rath BRAINS AND GAMES Unternehmensberatung Andreas Rath,80511000 Ausbildung des Personals,4,"39.655,90",17.07.2023
ÖBB-Business Competence Center,8550,Rahmenvereinbarung IT-Standard-Trainings,Rahmenvereinbarung mit mehreren Unternehmern,80533200 Computerkurse,3,"1,00",17.07.2023
ÖBB-Business Competence Center,8550,eProcurement 4.0,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,3,"1,00",14.07.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",14.07.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",14.07.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",14.07.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",14.07.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",14.07.2023
ÖBB-Business Competence Center,8550,Abrufbestellung einer Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",14.07.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - DevOps,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",12.07.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",12.07.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",07.07.2023
ÖBB-Business Competence Center,8550,Rahmenvereinbarung MUM,Netconomy GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"600.000,00",06.07.2023
ÖBB-Business Competence Center,8550,Postmix-Anlagen Sirupe und Postmixanlagen- Wartungen,Fa. Splash PostmixSirup Vertriebs GmbH Fa. Splash PostmixSirup Vertriebs GmbH,"15000000 Nahrungsmittel, Getränke, Tabak und zugehörige Erzeugnisse",2,"77.791,92",06.07.2023
ÖBB-Business Competence Center,8550,IT Prototyping,Sclable Business Solutions GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"436.500,00",03.07.2023
ÖBB-Business Competence Center,8550,Rahmenvereinbarung INFRALIFE,3B infra infrastruktur management,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"541.980,00",30.06.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",29.06.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",27.06.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,DIVCON Consulting GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"72.100,00",26.06.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",26.06.2023
ÖBB-Business Competence Center,8550,Lieferung von frischen Backwaren an das ÖEBB Ferienhaus St. Urban / Ossiacheree,Wef GmbH Bäckerei Weissensteiner Wef GmbH,"15810000 Brotwaren, zubereitete Brotwaren und Gebäck",1,"101.238,00",26.06.2023
ÖBB-Business Competence Center,8550,Die Österreichische Bundesbahnen-Holding Aktiengesellschaft sowie die,i:FAO Group GmbH,48000000 Softwarepaket und Informationssysteme,0,"317.919,00",23.06.2023
ÖBB-Business Competence Center,8550,Abruf der Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",3,"1,00",23.06.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Orianda Solutions AG,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1.571.400,00",22.06.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Orianda Solutions AG,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"179.200,00",19.06.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",16.06.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",16.06.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",14.06.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",13.06.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",13.06.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",13.06.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,MICROSOFT Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"4.039.529,28",13.06.2023
ÖBB-Business Competence Center,8550,Trainings zu den Themen Diversität und Inklusion,Rahmenvereinbarung mit mehreren Unternehmern,80511000 Ausbildung des Personals,3,"1,00",13.06.2023
ÖBB-Business Competence Center,8550,Abrufbestellung einer Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",12.06.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - DevOps,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",12.06.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,MICROSOFT Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"230.019,84",09.06.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,MICROSOFT Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"146.922,87",09.06.2023
ÖBB-Business Competence Center,8550,Abrufbestellung einer Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",09.06.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,MICROSOFT Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"215.040,00",09.06.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - DevOps,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",07.06.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",07.06.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Mobile,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",07.06.2023
ÖBB-Business Competence Center,8550,Wir als Auftraggeber (kurz AG genannt) schließen mit Ihnen als,Garwan k.s.,72200000 Softwareprogrammierung und -beratung,0,"59.000,00",07.06.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",07.06.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",07.06.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",07.06.2023
ÖBB-Business Competence Center,8550,Abrufbestellung einer Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",07.06.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",07.06.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",07.06.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",07.06.2023
ÖBB-Business Competence Center,8550,Lieferung von frischen Backwaren an die Bahnbistros in Innsbruck / Tirol,Bäckerei Wachtler Gesellschaft m.b.H. Bäckerei,"15810000 Brotwaren, zubereitete Brotwaren und Gebäck",2,"133.459,00",04.06.2023
ÖBB-Business Competence Center,8550,Lieferung von frischen Backwaren an die Bahnbistros in Knittelfeld/ Steiermark,Bäckerei und Konditorei Madenberger KG Bäckerei,"15810000 Brotwaren, zubereitete Brotwaren und Gebäck",2,"193.854,00",02.06.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",01.06.2023
ÖBB-Business Competence Center,8550,Firewall und Security-Policy-Orchestrierung,Bacher Systems EDV GmbH,32400000 Netzwerke,1,"122.652,89",23.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",23.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Enterprise Architektur,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,10,"1,00",23.05.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",22.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Analyse und Delivery,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",22.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",22.05.2023
ÖBB-Business Competence Center,8550,Lieferung von frischen Backwaren an die Bahnbistros in Graz / Steiermark,Bäckerei Julius Kern GmbH Bäckerei,"15810000 Brotwaren, zubereitete Brotwaren und Gebäck",1,"61.907,00",22.05.2023
ÖBB-Business Competence Center,8550,Lieferung von frischen Backwaren an die Bahnbistros in Attnang/ Oberösterreich,Resch&Frisch Einzelhandels GmbH Resch&Frisch Einzelhandels GmbH,"15810000 Brotwaren, zubereitete Brotwaren und Gebäck",1,"102.960,00",22.05.2023
ÖBB-Business Competence Center,8550,Readiness Check SAP SF PA OM,XXX,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"1,00",19.05.2023
ÖBB-Business Competence Center,8550,Abrufbestellung einer Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",16.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",16.05.2023
ÖBB-Business Competence Center,8550,Abrufbestellung einer Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",16.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development SharePoint,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",15.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development SharePoint,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",15.05.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,SoftwareONE Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"382.464,00",15.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Analyse und Delivery,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",11.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Enterprise Architektur,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,10,"1,00",11.05.2023
ÖBB-Business Competence Center,8550,Citrix & Ivanti - Lizenzen und Dienstleistungen - Citrix/Ivanti - Lizenzen und DL,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",10.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",10.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",10.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",09.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",09.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - UX Design,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",09.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Analyse und Delivery,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",09.05.2023
ÖBB-Business Competence Center,8550,Digitale Checklisten,Netcetera AG,72260000 Dienstleistungen in Verbindung mit Software,0,"68.000,00",09.05.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",09.05.2023
ÖBB-Business Competence Center,8550,Program for Experts and Young Professionals,imc - integrality management consulting e.U. Zentrale,80570000 Ausbildung in der Persönlichkeitsentwicklung,6,"303.880,03",08.05.2023
ÖBB-Business Competence Center,8550,Program for Experts and Young Professionals,Blümel & Zalokar OG Betriebliches Gesundheitsmanagement,80570000 Ausbildung in der Persönlichkeitsentwicklung,6,"39.200,00",08.05.2023
ÖBB-Business Competence Center,8550,Program for Experts and Young Professionals,"hrdiamonds Personal, Management & Organisationsentwicklung  hrdiamonds Personal, Management & Organisationsentwicklung GmbH",80570000 Ausbildung in der Persönlichkeitsentwicklung,6,"148.480,00",08.05.2023
ÖBB-Business Competence Center,8550,Program for Experts and Young Professionals,BRAINS AND GAMES Unternehmensberatung Andreas Rath BRAINS AND GAMES Unternehmensberatung Andreas Rath,80570000 Ausbildung in der Persönlichkeitsentwicklung,6,"115.520,00",08.05.2023
ÖBB-Business Competence Center,8550,Program for Experts and Young Professionals,C PLUS Unternehmensberatung GmbH Organisationsentwicklung,80570000 Ausbildung in der Persönlichkeitsentwicklung,6,"191.200,00",08.05.2023
ÖBB-Business Competence Center,8550,SAP Unterstützungsleistungen für das Projekt DIEP,SAP Österreich GmbH Zentrale,72260000 Dienstleistungen in Verbindung mit Software,1,"12.167.520,00",05.05.2023
ÖBB-Business Competence Center,8550,Systemtech. Erfassung von Wartungsleistungen für SAP Systeme/Lizenzen 2023 bestehender Applikationen - Systemtech. Erfassung von Wartungsleistungen für SAP Systeme/Lizenzen 2023 bestehender Applikationen,SAP Österreich GmbH Zentrale,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"3.073.388,94",05.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Mobile,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",04.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Analyse und Delivery,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",03.05.2023
ÖBB-Business Competence Center,8550,MEDOS – Managed e-Document and Output Service,ACP TechRent GmbH Vertrieb,30232100 Drucker und Plotter,4,"18.485.397,43",03.05.2023
ÖBB-Business Competence Center,8550,"Abruf aus der Rahmenvereinbarung ""Beratungsleistungen in den Bereichen strategische Business IT / strategische IT Integration""",Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",02.05.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,MICROSOFT Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"216.512,10",02.05.2023
ÖBB-Business Competence Center,8550,Train the Trainer,"hrdiamonds Personal, Management & Organisationsentwicklung  hrdiamonds Personal, Management & Organisationsentwicklung GmbH",80511000 Ausbildung des Personals,3,"952.000,00",02.05.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",3,"1,00",01.05.2023
ÖBB-Business Competence Center,8550,Abrufbestellung einer Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",01.05.2023
ÖBB-Business Competence Center,8550,Abrufbestellung einer Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",01.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Analyse und Delivery,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",01.05.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - System Design,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",01.05.2023
ÖBB-Business Competence Center,8550,Citrix & Ivanti - Lizenzen und Dienstleistungen - Citrix/Ivanti - Lizenzen und DL,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",01.05.2023
ÖBB-Business Competence Center,8550,Citrix & Ivanti - Lizenzen und Dienstleistungen - Citrix/Ivanti - Lizenzen und DL,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",01.05.2023
ÖBB-Business Competence Center,8550,Lizenzen für Software PsyMeDoc,XXX,72212218 Entwicklung von Lizenzmanagementsoftware,1,"1,00",28.04.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",27.04.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",27.04.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen ÖBB SAP Applikationen,Wired-Up Maciej Wójcik Zentrale,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"204.998,70",25.04.2023
ÖBB-Business Competence Center,8550,Rahmenvertrag Sprecher:in für eLearnings,Matthias Moser Sprecher,80511000 Ausbildung des Personals,3,"52.650,00",18.04.2023
ÖBB-Business Competence Center,8550,Rahmenvertrag Sprecher:in für eLearnings,Kerstin Ruhri Zentrale,80511000 Ausbildung des Personals,3,"68.475,00",18.04.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",13.04.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Analyse und Delivery,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",11.04.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",11.04.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Analyse und Delivery,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",11.04.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Analyse und Delivery,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",10.04.2023
ÖBB-Business Competence Center,8550,IT Dienstleistungen - Analyse und Delivery,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",04.04.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",04.04.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",04.04.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",04.04.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",04.04.2023
ÖBB-Business Competence Center,8550,"Beratungsleistungen hinsichtlich Human Resources, Organisationsentwicklung & Management Assessment",H.I. Executive Consulting GesmbH,79410000 Unternehmens- und Managementberatung,2,"109.849,72",03.04.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,SoftwareONE Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"264.960,00",03.04.2023
ÖBB-Business Competence Center,8550,Abruf aus Rahmenvereinbarung,SoftwareONE Österreich GmbH,48000000 Softwarepaket und Informationssysteme,1,"151.704,00",03.04.2023
